,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,income_cat,bedrooms_per_room
12358,-116.54,33.79,18.0,9374.0,1780.0,1678.0,919.0,3.9737,INLAND,3,0.1898869212716023
12359,-116.53,33.78,18.0,2547.0,463.0,411.0,214.0,2.5489,INLAND,2,0.1817824892029839
12360,-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855,INLAND,4,0.17250734795387745
12361,-116.48,33.84,5.0,5480.0,1371.0,1050.0,485.0,1.7204,INLAND,2,0.25018248175182484
12362,-116.48,33.79,14.0,9425.0,2020.0,1711.0,1000.0,2.6298,INLAND,2,0.2143236074270557
12363,-116.47,33.84,3.0,9169.0,1512.0,3838.0,1270.0,4.3111,INLAND,3,0.16490347911440725
12364,-116.46,33.82,6.0,4863.0,920.0,3010.0,828.0,3.9508,INLAND,3,0.18918363150318734
12365,-116.47,33.81,7.0,10105.0,2481.0,6274.0,2095.0,2.4497,INLAND,2,0.245522018802573
12366,-116.46,33.79,10.0,6960.0,1487.0,1130.0,661.0,2.1411,INLAND,2,0.2136494252873563
12367,-116.43,33.81,8.0,6710.0,1343.0,2069.0,781.0,3.5223,INLAND,3,0.20014903129657227
12368,-116.42,33.79,12.0,7095.0,1260.0,1179.0,570.0,4.9444,INLAND,4,0.17758985200845667
12369,-116.43,33.78,17.0,4293.0,712.0,1091.0,464.0,6.1437,INLAND,5,0.16585138597717214
12370,-116.45,33.78,16.0,5228.0,992.0,1177.0,639.0,3.0859,INLAND,3,0.18974751338944146
12371,-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,INLAND,5,0.16766148572779385
12372,-116.4,33.78,8.0,3059.0,500.0,612.0,208.0,6.8729,INLAND,5,0.16345210853220007
12373,-116.45,33.8,9.0,5534.0,1206.0,2283.0,1008.0,3.6161,INLAND,3,0.21792555113841705
12374,-116.36,33.78,6.0,24121.0,4522.0,4176.0,2221.0,3.3799,INLAND,3,0.18747149786493097
12375,-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,INLAND,3,0.19790659309403266
12376,-116.33,33.75,5.0,19107.0,3923.0,2880.0,1376.0,4.036,INLAND,3,0.20531742293400324
12377,-116.31,33.73,19.0,12467.0,2508.0,4086.0,1761.0,3.2846,INLAND,3,0.2011710916820406
12378,-116.46,33.78,25.0,1137.0,414.0,604.0,240.0,1.3801,INLAND,1,0.3641160949868074
12379,-116.46,33.78,33.0,2565.0,745.0,2301.0,638.0,2.5477,INLAND,2,0.290448343079922
12380,-116.47,33.77,26.0,4300.0,767.0,1557.0,669.0,4.4107,INLAND,3,0.17837209302325582
12381,-116.47,33.78,27.0,1781.0,441.0,759.0,340.0,3.3162,INLAND,3,0.2476137001684447
12382,-116.38,33.73,10.0,11836.0,2405.0,3811.0,1570.0,4.0079,INLAND,3,0.20319364650219668
12383,-116.37,33.72,17.0,8626.0,1859.0,3497.0,1337.0,3.312,INLAND,3,0.215511245073035
12384,-116.39,33.72,19.0,7646.0,1618.0,2496.0,1075.0,3.5569,INLAND,3,0.2116139157729532
12385,-116.38,33.71,17.0,12509.0,2460.0,2737.0,1423.0,4.5556,INLAND,4,0.19665840594771763
12386,-116.39,33.69,10.0,11659.0,2007.0,2186.0,1083.0,6.9833,INLAND,5,0.17214169311261687
12387,-116.37,33.72,19.0,6190.0,1355.0,2242.0,1043.0,3.0021,INLAND,3,0.21890145395799676
12388,-116.44,33.77,18.0,4872.0,1110.0,955.0,656.0,2.2439,INLAND,2,0.22783251231527094
12389,-116.43,33.75,24.0,2596.0,438.0,473.0,237.0,3.7727,INLAND,3,0.1687211093990755
12390,-116.44,33.74,5.0,846.0,249.0,117.0,67.0,7.9885,INLAND,5,0.29432624113475175
12391,-116.41,33.74,25.0,2475.0,476.0,910.0,387.0,3.3639,INLAND,3,0.1923232323232323
12392,-116.41,33.74,17.0,4289.0,893.0,958.0,440.0,2.4659,INLAND,2,0.20820704126836093
12393,-116.42,33.68,15.0,3895.0,782.0,900.0,529.0,2.2208,INLAND,2,0.20077021822849808
12394,-116.37,33.69,7.0,8806.0,1542.0,858.0,448.0,7.8005,INLAND,5,0.17510788099023394
12395,-116.33,33.72,11.0,12327.0,2000.0,2450.0,1139.0,7.4382,INLAND,5,0.16224547740731726
12396,-116.29,33.67,12.0,5048.0,842.0,883.0,391.0,5.6918,INLAND,4,0.1667987321711569
12397,-116.3,33.68,10.0,2387.0,481.0,863.0,304.0,2.8882,INLAND,2,0.20150816925010473
12398,-116.31,33.67,15.0,2214.0,410.0,1152.0,350.0,2.9187,INLAND,2,0.18518518518518517
12399,-116.31,33.67,11.0,4686.0,851.0,2466.0,731.0,3.3333,INLAND,3,0.1816047801963295
12400,-116.31,33.66,7.0,4497.0,831.0,2248.0,713.0,3.6354,INLAND,3,0.1847898599066044
12401,-116.31,33.65,8.0,3079.0,558.0,1572.0,474.0,4.5938,INLAND,4,0.18122767132185774
12402,-116.26,33.72,10.0,9404.0,1827.0,3208.0,1283.0,3.1086,INLAND,3,0.19427903019991494
12403,-116.25,33.69,5.0,1664.0,444.0,907.0,374.0,2.7667,INLAND,2,0.2668269230769231
12404,-116.22,33.7,9.0,3861.0,849.0,825.0,401.0,3.2833,INLAND,3,0.2198912198912199
12405,-116.24,33.76,9.0,1961.0,595.0,966.0,275.0,3.8125,INLAND,3,0.30341662417134113
12406,-116.29,33.74,6.0,12991.0,2555.0,4571.0,1926.0,4.7195,INLAND,4,0.19667462089138635
12407,-116.29,33.72,5.0,3584.0,760.0,1097.0,470.0,3.1771,INLAND,3,0.21205357142857142
12408,-116.25,33.81,24.0,880.0,187.0,507.0,169.0,3.4583,INLAND,3,0.2125
12409,-116.25,33.75,33.0,278.0,91.0,375.0,81.0,2.025,INLAND,2,0.3273381294964029
12410,-116.24,33.72,25.0,5236.0,1039.0,2725.0,935.0,3.775,INLAND,3,0.19843391902215432
12411,-116.24,33.71,10.0,9033.0,2224.0,5525.0,1845.0,2.7598,INLAND,2,0.24620834717148235
12412,-116.24,33.73,14.0,2774.0,566.0,1530.0,505.0,3.0682,INLAND,3,0.20403749098774332
12413,-116.22,33.74,26.0,4120.0,858.0,2918.0,815.0,3.3107,INLAND,3,0.20825242718446602
12414,-116.21,33.75,22.0,894.0,209.96910710788433,830.0,202.0,3.0673,INLAND,3,0.23486477305132475
12415,-116.21,33.72,28.0,2488.0,714.0,2891.0,676.0,2.3169,INLAND,2,0.2869774919614148
12416,-116.22,33.73,38.0,1695.0,352.0,1279.0,305.0,2.1217,INLAND,2,0.20766961651917404
12417,-116.23,33.73,29.0,1133.0,221.0,918.0,239.0,2.8648,INLAND,2,0.19505736981465135
12418,-116.21,33.71,19.0,3114.0,787.0,3157.0,772.0,1.7083,INLAND,2,0.2527296082209377
12419,-116.22,33.72,28.0,826.0,258.0,979.0,245.0,1.7172,INLAND,2,0.31234866828087166
12420,-116.2,33.7,26.0,2399.0,625.0,2654.0,535.0,2.2989,INLAND,2,0.26052521884118385
12421,-116.23,33.72,32.0,4981.0,1326.0,3779.0,1186.0,1.7805,INLAND,2,0.26621160409556316
12422,-116.23,33.71,17.0,4874.0,1349.0,5032.0,1243.0,2.444,INLAND,2,0.2767747230201067
12423,-116.15,33.69,22.0,197.0,54.0,331.0,70.0,2.9286,INLAND,2,0.27411167512690354
12424,-116.11,33.64,20.0,1273.0,354.0,1548.0,355.0,2.0871,INLAND,2,0.27808326787117044
12425,-116.15,33.64,10.0,1711.0,499.0,1896.0,443.0,1.6557,INLAND,2,0.29164231443600236
12426,-116.2,33.63,23.0,1152.0,273.0,1077.0,235.0,2.5,INLAND,2,0.23697916666666666
12427,-116.21,33.66,19.0,1596.0,295.0,1201.0,282.0,3.8846,INLAND,3,0.18483709273182958
12428,-116.21,33.68,34.0,584.0,176.0,625.0,166.0,1.5809,INLAND,2,0.3013698630136986
12429,-116.25,33.68,16.0,926.0,189.0,238.0,118.0,3.0114,INLAND,3,0.2041036717062635
12430,-116.26,33.65,3.0,7437.0,1222.0,574.0,302.0,10.2948,INLAND,5,0.16431356729864194
12431,-116.17,33.53,13.0,1713.0,512.0,1978.0,442.0,2.1287,INLAND,2,0.29889083479276124
12432,-116.12,33.53,17.0,2421.0,820.0,2971.0,685.0,1.654,INLAND,2,0.33870301528294094
12433,-116.01,33.51,24.0,2985.0,958.0,4042.0,905.0,1.7344,INLAND,2,0.32093802345058625
12434,-115.84,33.49,20.0,1660.0,379.0,637.0,250.0,2.0347,INLAND,2,0.2283132530120482
12435,-116.16,33.68,12.0,1230.0,277.0,1334.0,260.0,2.2679,INLAND,2,0.2252032520325203
12436,-116.17,33.67,18.0,3585.0,800.0,3873.0,788.0,2.5714,INLAND,2,0.22315202231520223
12437,-116.17,33.66,22.0,639.0,203.0,664.0,153.0,1.9306,INLAND,2,0.31768388106416273
12438,-116.19,33.67,16.0,1859.0,476.0,1994.0,477.0,1.7297,INLAND,2,0.2560516406670253
12439,-116.18,33.67,25.0,2888.0,654.0,2940.0,660.0,2.2141,INLAND,2,0.22645429362880887
12440,-116.18,33.69,17.0,89.0,19.0,79.0,21.0,2.375,INLAND,2,0.21348314606741572
12441,-116.19,33.69,11.0,5692.0,1346.0,5682.0,1273.0,2.5383,INLAND,2,0.2364722417427969
12442,-116.08,33.86,16.0,381.0,89.0,182.0,75.0,2.425,INLAND,2,0.2335958005249344
12443,-115.22,33.54,18.0,1706.0,397.0,3424.0,283.0,1.625,INLAND,2,0.23270808909730364
12444,-114.67,33.92,17.0,97.0,24.0,29.0,15.0,1.2656,INLAND,1,0.24742268041237114
12445,-115.58,33.88,21.0,1161.0,282.0,724.0,186.0,3.1827,INLAND,3,0.24289405684754523
12446,-114.98,33.82,15.0,644.0,129.0,137.0,52.0,3.2097,INLAND,3,0.20031055900621117
12447,-114.49,33.97,17.0,2809.0,635.0,83.0,45.0,1.6154,INLAND,2,0.22605909576361694
12448,-114.65,33.6,28.0,1678.0,322.0,666.0,256.0,2.9653,INLAND,2,0.19189511323003575
12449,-114.68,33.49,20.0,1491.0,360.0,1135.0,303.0,1.6395,INLAND,2,0.2414486921529175
12450,-114.56,33.69,17.0,720.0,174.0,333.0,117.0,1.6509,INLAND,2,0.24166666666666667
12451,-114.57,33.64,14.0,1501.0,337.0,515.0,226.0,3.1917,INLAND,3,0.22451698867421718
12452,-114.57,33.57,20.0,1454.0,326.0,624.0,262.0,1.925,INLAND,2,0.22420907840440166
12453,-114.57,33.52,27.0,173.0,35.0,117.0,34.0,2.0833,INLAND,2,0.2023121387283237
12454,-114.59,33.61,34.0,4789.0,1175.0,3134.0,1056.0,2.1782,INLAND,2,0.24535393610357067
12455,-114.61,33.62,16.0,1187.0,261.0,1115.0,242.0,2.1759,INLAND,2,0.21988205560235888
12456,-114.6,33.62,16.0,3741.0,801.0,2434.0,824.0,2.6797,INLAND,2,0.2141138732959102
12457,-114.58,33.63,29.0,1387.0,236.0,671.0,239.0,3.3438,INLAND,3,0.17015140591204037
12458,-114.62,33.62,26.0,18.0,3.0,5.0,3.0,0.536,INLAND,1,0.16666666666666666
12459,-114.58,33.61,25.0,2907.0,680.0,1841.0,633.0,2.6768,INLAND,2,0.23391812865497075
12460,-114.6,33.6,21.0,1988.0,483.0,1182.0,437.0,1.625,INLAND,2,0.24295774647887325
12461,-121.43,38.58,35.0,5298.0,954.0,1933.0,918.0,3.9167,INLAND,3,0.18006795016987542
12462,-121.43,38.57,38.0,2507.0,446.0,888.0,448.0,4.0972,INLAND,3,0.17790187475069805
12463,-121.42,38.57,38.0,1878.0,338.0,710.0,342.0,3.7731,INLAND,3,0.1799787007454739
12464,-121.44,38.58,43.0,1806.0,339.0,764.0,341.0,3.9271,INLAND,3,0.1877076411960133
12465,-121.43,38.57,46.0,2443.0,476.0,939.0,457.0,3.5893,INLAND,3,0.19484240687679083
12466,-121.44,38.57,52.0,3080.0,545.0,975.0,495.0,3.776,INLAND,3,0.17694805194805194
12467,-121.44,38.58,42.0,2334.0,435.0,892.0,446.0,3.0208,INLAND,3,0.18637532133676094
12468,-121.45,38.58,44.0,2314.0,415.0,796.0,388.0,3.4914,INLAND,3,0.17934312878133102
12469,-121.45,38.57,48.0,1962.0,356.0,704.0,362.0,3.5313,INLAND,3,0.18144750254842
12470,-121.46,38.58,52.0,4408.0,807.0,1604.0,777.0,3.8914,INLAND,3,0.18307622504537205
12471,-121.46,38.58,40.0,1394.0,397.0,689.0,353.0,1.7765,INLAND,2,0.2847919655667145
12472,-121.47,38.58,44.0,2092.0,555.0,878.0,528.0,1.5922,INLAND,2,0.2652963671128107
12473,-121.47,38.58,43.0,3807.0,952.0,1484.0,850.0,2.3266,INLAND,2,0.2500656685053848
12474,-121.47,38.58,52.0,2035.0,483.0,904.0,459.0,2.6976,INLAND,2,0.23734643734643734
12475,-121.48,38.58,52.0,576.0,146.0,273.0,127.0,2.01,INLAND,2,0.2534722222222222
12476,-121.48,38.58,48.0,2434.0,744.0,1281.0,662.0,1.6277,INLAND,2,0.3056696795398521
12477,-121.49,38.58,52.0,2151.0,664.0,1146.0,603.0,1.4034,INLAND,1,0.3086936308693631
12478,-121.48,38.59,52.0,1186.0,341.0,1038.0,320.0,1.6116,INLAND,2,0.2875210792580101
12479,-121.49,38.59,20.0,463.0,180.0,486.0,190.0,1.0313,INLAND,1,0.38876889848812096
12480,-121.49,38.58,52.0,1000.0,324.0,456.0,250.0,1.4375,INLAND,1,0.324
12481,-121.5,38.58,5.0,761.0,306.0,2031.0,295.0,0.7526,INLAND,1,0.4021024967148489
12482,-121.5,38.58,20.0,4018.0,1220.0,1570.0,1122.0,2.5821,INLAND,2,0.30363364858138375
12483,-121.5,38.57,9.0,745.0,175.0,297.0,160.0,3.358,INLAND,3,0.2348993288590604
12484,-121.49,38.58,52.0,569.0,405.0,509.0,367.0,0.9196,INLAND,1,0.7117750439367311
12485,-121.48,38.58,42.0,1823.0,566.0,761.0,503.0,1.245,INLAND,1,0.3104772353263851
12486,-121.48,38.57,47.0,2438.0,804.0,1148.0,747.0,1.4301,INLAND,1,0.32977850697292865
12487,-121.48,38.57,52.0,567.0,193.0,272.0,187.0,1.625,INLAND,2,0.3403880070546737
12488,-121.49,38.57,49.0,1334.0,492.0,634.0,421.0,1.7568,INLAND,2,0.36881559220389803
12489,-121.49,38.57,38.0,2410.0,967.0,1091.0,829.0,1.2209,INLAND,1,0.4012448132780083
12490,-121.47,38.57,39.0,1360.0,368.0,589.0,338.0,2.1691,INLAND,2,0.27058823529411763
12491,-121.47,38.57,48.0,3136.0,926.0,1443.0,877.0,1.9034,INLAND,2,0.29528061224489793
12492,-121.48,38.57,38.0,2809.0,805.0,1243.0,785.0,1.8512,INLAND,2,0.28657885368458524
12493,-121.47,38.57,52.0,438.0,103.0,176.0,99.0,3.0217,INLAND,3,0.23515981735159816
12494,-121.47,38.57,50.0,3233.0,968.0,1223.0,837.0,1.2041,INLAND,1,0.29941231054747913
12495,-121.48,38.58,52.0,2501.0,757.0,1081.0,708.0,1.5872,INLAND,2,0.30267892842862854
12496,-121.45,38.57,52.0,2006.0,412.0,825.0,384.0,3.2963,INLAND,3,0.2053838484546361
12497,-121.45,38.56,52.0,3170.0,476.0,1027.0,457.0,4.63,INLAND,4,0.1501577287066246
12498,-121.46,38.56,52.0,1750.0,372.0,764.0,369.0,2.9191,INLAND,2,0.21257142857142858
12499,-121.46,38.57,52.0,810.0,172.0,326.0,151.0,3.1583,INLAND,3,0.2123456790123457
12500,-121.46,38.57,52.0,893.0,159.0,367.0,160.0,3.2386,INLAND,3,0.1780515117581187
12501,-121.46,38.57,52.0,1917.0,367.0,722.0,358.0,3.1484,INLAND,3,0.1914449660928534
12502,-121.46,38.57,52.0,1625.0,419.0,614.0,383.0,2.0549,INLAND,2,0.25784615384615384
12503,-121.43,38.56,41.0,1105.0,227.0,443.0,210.0,3.1827,INLAND,3,0.20542986425339366
12504,-121.44,38.56,45.0,2423.0,466.0,873.0,438.0,3.7167,INLAND,3,0.19232356582748658
12505,-121.44,38.56,52.0,906.0,165.0,257.0,166.0,2.8542,INLAND,2,0.18211920529801323
12506,-121.43,38.56,50.0,1533.0,288.0,532.0,257.0,2.5417,INLAND,2,0.18786692759295498
12507,-121.43,38.56,46.0,1316.0,244.0,452.0,245.0,3.0938,INLAND,3,0.18541033434650456
12508,-121.45,38.57,52.0,3994.0,635.0,1295.0,625.0,5.1169,INLAND,4,0.15898848272408614
12509,-121.45,38.56,52.0,3420.0,555.0,1301.0,530.0,4.0417,INLAND,3,0.16228070175438597
12510,-121.42,38.55,35.0,182.0,39.0,115.0,43.0,2.6417,INLAND,2,0.21428571428571427
12511,-121.43,38.55,44.0,3514.0,714.0,1509.0,656.0,2.7333,INLAND,2,0.20318725099601595
12512,-121.45,38.55,19.0,3374.0,808.0,1412.0,753.0,1.4889,INLAND,1,0.23947836395969177
12513,-121.46,38.56,52.0,1878.0,393.0,722.0,381.0,3.3348,INLAND,3,0.20926517571884984
12514,-121.45,38.56,51.0,1250.0,235.0,452.0,232.0,2.625,INLAND,2,0.188
12515,-121.44,38.55,46.0,1698.0,383.0,726.0,386.0,2.9821,INLAND,2,0.22555948174322732
12516,-121.47,38.56,52.0,889.0,162.0,273.0,145.0,3.125,INLAND,3,0.18222722159730034
12517,-121.46,38.56,52.0,907.0,180.0,479.0,177.0,2.2125,INLAND,2,0.19845644983461963
12518,-121.46,38.55,52.0,3126.0,648.0,1789.0,558.0,1.7616,INLAND,2,0.2072936660268714
12519,-121.46,38.55,52.0,2094.0,463.0,1364.0,407.0,1.2235,INLAND,1,0.22110792741165233
12520,-121.47,38.55,48.0,1091.0,403.0,926.0,336.0,1.1458,INLAND,1,0.3693858845096242
12521,-121.47,38.56,52.0,1532.0,408.0,782.0,369.0,1.8911,INLAND,2,0.26631853785900783
12522,-121.47,38.56,51.0,2083.0,559.0,874.0,524.0,2.0221,INLAND,2,0.2683629380700912
12523,-121.47,38.56,44.0,1986.0,573.0,1044.0,490.0,1.7328,INLAND,2,0.28851963746223563
12524,-121.48,38.56,44.0,1151.0,263.0,518.0,258.0,2.0089,INLAND,2,0.22849695916594265
12525,-121.48,38.56,46.0,1476.0,344.0,688.0,353.0,2.7316,INLAND,2,0.23306233062330622
12526,-121.48,38.57,38.0,1145.0,324.0,596.0,288.0,1.78,INLAND,2,0.28296943231441046
12527,-121.49,38.56,42.0,900.0,239.0,506.0,231.0,1.2813,INLAND,1,0.26555555555555554
12528,-121.49,38.56,35.0,1521.0,457.0,987.0,455.0,1.9013,INLAND,2,0.30046022353714663
12529,-121.49,38.57,51.0,1492.0,385.0,736.0,365.0,1.7155,INLAND,2,0.25804289544235925
12530,-121.5,38.57,41.0,1124.0,344.0,807.0,316.0,1.4712,INLAND,1,0.30604982206405695
12531,-121.5,38.57,44.0,1375.0,351.0,766.0,321.0,2.1719,INLAND,2,0.25527272727272726
12532,-121.51,38.57,36.0,613.0,166.0,425.0,147.0,2.2031,INLAND,2,0.2707993474714519
12533,-121.5,38.57,45.0,858.0,254.0,510.0,200.0,1.0114,INLAND,1,0.29603729603729606
12534,-121.5,38.56,46.0,2646.0,645.0,1684.0,616.0,1.128,INLAND,1,0.2437641723356009
12535,-121.51,38.56,43.0,1048.0,312.0,1320.0,294.0,1.0649,INLAND,1,0.29770992366412213
12536,-121.51,38.55,45.0,3032.0,631.0,1341.0,597.0,2.8417,INLAND,2,0.20811345646437995
12537,-121.51,38.55,46.0,1485.0,278.0,531.0,291.0,2.7885,INLAND,2,0.1872053872053872
12538,-121.49,38.56,52.0,1844.0,392.0,667.0,353.0,3.0033,INLAND,3,0.21258134490238612
12539,-121.49,38.55,52.0,2515.0,460.0,836.0,442.0,3.3844,INLAND,3,0.18290258449304175
12540,-121.5,38.55,52.0,2784.0,455.0,957.0,448.0,5.6402,INLAND,4,0.16343390804597702
12541,-121.49,38.56,52.0,1777.0,368.0,624.0,350.0,3.6729,INLAND,3,0.20709060213843555
12542,-121.49,38.54,47.0,2313.0,536.0,779.0,442.0,2.5639,INLAND,2,0.23173367920449633
12543,-121.5,38.54,52.0,1145.0,133.0,334.0,138.0,8.338,INLAND,5,0.11615720524017467
12544,-121.49,38.55,51.0,4280.0,632.0,1486.0,621.0,5.0359,INLAND,4,0.14766355140186915
12545,-121.5,38.55,49.0,4094.0,634.0,1363.0,659.0,5.2362,INLAND,4,0.15486077186126038
12546,-121.5,38.54,44.0,1167.0,201.0,452.0,209.0,3.7344,INLAND,3,0.17223650385604114
12547,-121.48,38.55,52.0,2508.0,360.0,832.0,345.0,7.1035,INLAND,5,0.14354066985645933
12548,-121.48,38.55,52.0,2037.0,358.0,811.0,375.0,4.3929,INLAND,3,0.17574864997545409
12549,-121.48,38.56,50.0,1587.0,448.0,877.0,380.0,2.0833,INLAND,2,0.28229363579080025
12550,-121.48,38.55,52.0,1684.0,309.0,675.0,296.0,4.1467,INLAND,3,0.1834916864608076
12551,-121.48,38.55,52.0,2216.0,333.0,714.0,327.0,4.8603,INLAND,4,0.15027075812274368
12552,-121.48,38.56,52.0,814.0,216.0,327.0,181.0,2.8542,INLAND,2,0.26535626535626533
12553,-121.47,38.55,48.0,968.0,310.0,706.0,274.0,0.9948,INLAND,1,0.3202479338842975
12554,-121.47,38.55,29.0,1303.0,308.0,861.0,263.0,1.0208,INLAND,1,0.23637759017651575
12555,-121.47,38.54,47.0,2085.0,464.0,1346.0,402.0,1.2679,INLAND,1,0.2225419664268585
12556,-121.47,38.55,24.0,979.0,287.0,546.0,291.0,1.186,INLAND,1,0.2931562819203269
12557,-121.47,38.55,52.0,1384.0,295.0,561.0,244.0,2.0242,INLAND,2,0.21315028901734104
12558,-121.45,38.54,47.0,1159.0,250.0,810.0,244.0,2.7787,INLAND,2,0.21570319240724764
12559,-121.45,38.54,41.0,1278.0,308.0,839.0,280.0,1.4702,INLAND,1,0.24100156494522693
12560,-121.46,38.54,48.0,1001.0,205.0,605.0,175.0,1.8333,INLAND,2,0.2047952047952048
12561,-121.46,38.55,40.0,2077.0,435.0,1454.0,385.0,2.0074,INLAND,2,0.20943668753009148
12562,-121.42,38.54,29.0,1407.0,265.0,556.0,235.0,3.0521,INLAND,3,0.18834399431414356
12563,-121.43,38.54,43.0,2084.0,417.0,912.0,410.0,2.9769,INLAND,2,0.20009596928982726
12564,-121.43,38.54,44.0,1879.0,359.0,791.0,345.0,3.15,INLAND,3,0.19105907397551888
12565,-121.44,38.54,44.0,2570.0,509.0,1145.0,503.0,2.5694,INLAND,2,0.1980544747081712
12566,-121.45,38.54,48.0,3421.0,734.0,1441.0,727.0,1.9485,INLAND,2,0.21455714703303128
12567,-121.42,38.54,18.0,2525.0,501.0,1726.0,468.0,2.398,INLAND,2,0.19841584158415843
12568,-121.42,38.54,29.0,2358.0,493.0,1071.0,470.0,2.925,INLAND,2,0.2090754877014419
12569,-121.43,38.54,42.0,3321.0,688.0,1346.0,658.0,2.4618,INLAND,2,0.20716651610960554
12570,-121.44,38.54,39.0,2855.0,601.333669854059,1217.0,562.0,3.2404,INLAND,3,0.21062475301368094
12571,-121.44,38.54,47.0,2518.0,501.0,1308.0,471.0,2.5389,INLAND,2,0.198967434471803
12572,-121.41,38.53,35.0,2061.0,371.0,1110.0,342.0,3.1944,INLAND,3,0.18000970402717129
12573,-121.41,38.53,37.0,1058.0,224.0,588.0,231.0,2.9737,INLAND,2,0.21172022684310018
12574,-121.42,38.53,37.0,1958.0,367.0,1171.0,366.0,2.8298,INLAND,2,0.1874361593462717
12575,-121.42,38.53,36.0,1581.0,288.0,832.0,291.0,3.4083,INLAND,3,0.18216318785578747
12576,-121.43,38.53,36.0,1488.0,294.0,846.0,279.0,3.1208,INLAND,3,0.1975806451612903
12577,-121.43,38.53,36.0,2430.0,426.0,1199.0,437.0,3.1667,INLAND,3,0.17530864197530865
12578,-121.44,38.53,37.0,1951.0,432.0,1089.0,411.0,2.3272,INLAND,2,0.22142491030240902
12579,-121.41,38.52,25.0,3087.0,720.0,2529.0,708.0,1.8689,INLAND,2,0.23323615160349853
12580,-121.42,38.51,21.0,3249.0,666.0,2611.0,663.0,1.9423,INLAND,2,0.20498614958448755
12581,-121.42,38.52,32.0,2828.0,556.0,1655.0,485.0,2.5574,INLAND,2,0.1966053748231966
12582,-121.43,38.52,43.0,2089.0,399.0,955.0,385.0,2.5898,INLAND,2,0.1910004786979416
12583,-121.43,38.52,30.0,3657.0,945.0,2925.0,899.0,1.3927,INLAND,1,0.258408531583265
12584,-121.44,38.52,38.0,2080.0,388.0,995.0,380.0,2.7697,INLAND,2,0.18653846153846154
12585,-121.5,38.53,39.0,3184.0,593.0,1188.0,572.0,4.6923,INLAND,4,0.18624371859296482
12586,-121.5,38.53,37.0,3642.0,684.0,1508.0,657.0,3.5231,INLAND,3,0.18780889621087316
12587,-121.51,38.53,34.0,1613.0,265.0,631.0,266.0,4.25,INLAND,3,0.1642901425914445
12588,-121.51,38.53,36.0,2603.0,408.0,966.0,419.0,5.3135,INLAND,4,0.15674222051479061
12589,-121.5,38.52,37.0,2008.0,466.0,1261.0,427.0,2.2574,INLAND,2,0.23207171314741035
12590,-121.51,38.51,33.0,2918.0,439.0,1085.0,427.0,5.5208,INLAND,4,0.15044551062371486
12591,-121.51,38.51,31.0,1595.0,217.0,542.0,236.0,6.6112,INLAND,5,0.1360501567398119
12592,-121.51,38.52,30.0,3236.0,588.0,1167.0,569.0,4.0972,INLAND,3,0.18170580964153277
12593,-121.48,38.53,38.0,1451.0,315.0,786.0,340.0,2.3487,INLAND,2,0.21709166092350105
12594,-121.49,38.53,40.0,2966.0,536.0,1225.0,505.0,3.125,INLAND,3,0.18071476736345246
12595,-121.49,38.54,37.0,1655.0,393.0,841.0,355.0,1.6932,INLAND,2,0.23746223564954683
12596,-121.48,38.53,43.0,1378.0,280.0,708.0,280.0,2.3542,INLAND,2,0.20319303338171263
12597,-121.48,38.52,36.0,1824.0,357.0,906.0,356.0,2.9911,INLAND,2,0.19572368421052633
12598,-121.49,38.52,37.0,1902.0,413.0,955.0,384.0,3.1014,INLAND,3,0.2171398527865405
12599,-121.49,38.53,42.0,1468.0,281.0,571.0,271.0,3.3906,INLAND,3,0.19141689373297002
12600,-121.48,38.54,41.0,3364.0,685.0,1841.0,626.0,2.1975,INLAND,2,0.20362663495838287
12601,-121.48,38.53,37.0,1704.0,361.0,902.0,356.0,1.9837,INLAND,2,0.21185446009389672
12602,-121.47,38.54,36.0,2099.0,510.0,1845.0,483.0,1.4138,INLAND,1,0.2429728442115293
12603,-121.47,38.53,43.0,3215.0,725.0,2400.0,625.0,1.4625,INLAND,1,0.2255054432348367
12604,-121.47,38.53,44.0,543.0,146.0,506.0,125.0,1.3646,INLAND,1,0.26887661141804786
12605,-121.49,38.51,18.0,700.0,169.0,260.0,128.0,2.9219,INLAND,2,0.24142857142857144
12606,-121.49,38.5,32.0,2364.0,439.0,1331.0,449.0,3.319,INLAND,3,0.18570219966159052
12607,-121.49,38.5,30.0,1715.0,271.0,842.0,263.0,3.0313,INLAND,3,0.15801749271137025
12608,-121.5,38.5,29.0,2049.0,330.0,787.0,309.0,3.7414,INLAND,3,0.16105417276720352
12609,-121.49,38.51,30.0,3166.0,607.0,1857.0,579.0,3.1768,INLAND,3,0.19172457359444092
12610,-121.51,38.54,34.0,2815.0,479.0,1075.0,471.0,3.9792,INLAND,3,0.17015985790408525
12611,-121.52,38.53,31.0,3089.0,585.0,1366.0,561.0,4.2885,INLAND,3,0.18938167691809646
12612,-121.52,38.53,30.0,3377.0,623.0,1289.0,594.0,3.5737,INLAND,3,0.18448326917382293
12613,-121.52,38.51,23.0,6876.0,1456.0,2942.0,1386.0,3.0963,INLAND,3,0.21175101803374055
