,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,bedrooms_per_room
19361,-123.1,38.79,20.0,3109.0,712.0,1643.0,638.0,2.8344,<1H OCEAN,0.22901254422643938
15429,-117.24,33.21,18.0,1846.0,419.0,1581.0,387.0,3.0982,<1H OCEAN,0.22697724810400866
4435,-118.21,34.08,39.0,986.0,361.0,1347.0,299.0,2.2907,<1H OCEAN,0.3661257606490872
14199,-117.02,32.7,22.0,2756.0,516.0,1849.0,486.0,4.1837,NEAR OCEAN,0.18722786647314948
13459,-117.39,34.1,12.0,7184.0,1516.0,4862.0,1235.0,2.4492,INLAND,0.21102449888641425
15905,-122.41,37.74,52.0,831.0,175.0,415.0,159.0,1.9464,NEAR BAY,0.21058965102286403
3921,-118.56,34.2,35.0,2273.0,439.05961758424024,1431.0,403.0,4.0789,<1H OCEAN,0.1931630521708052
18761,-122.23,40.63,16.0,1141.0,220.0,563.0,200.0,2.3287,INLAND,0.19281332164767748
7388,-118.25,33.96,43.0,1876.0,454.0,1571.0,458.0,2.0323,<1H OCEAN,0.2420042643923241
3139,-118.17,34.87,9.0,1507.0,293.0,761.0,278.0,3.0184,INLAND,0.19442601194426012
14640,-117.2,32.79,31.0,3417.0,533.0,1245.0,532.0,4.7788,NEAR OCEAN,0.1559847819724905
16147,-122.47,37.78,52.0,3021.0,569.0,1479.0,514.0,4.0208,NEAR BAY,0.1883482290632241
6484,-118.02,34.09,24.0,2080.0,514.0,1976.0,478.0,2.6917,INLAND,0.24711538461538463
20552,-121.8,38.68,11.0,3851.0,892.0,1847.0,747.0,3.4331,INLAND,0.2316281485328486
17615,-121.93,37.28,34.0,2422.0,370.0,1010.0,395.0,5.6494,<1H OCEAN,0.152766308835673
13141,-121.45,38.37,32.0,1441.0,261.0,629.0,249.0,4.4519,INLAND,0.18112421929215822
10377,-117.64,33.63,10.0,4814.0,643.0,1808.0,588.0,8.798,<1H OCEAN,0.1335687577897798
10444,-117.61,33.43,24.0,2303.0,399.0,851.0,379.0,3.9875,NEAR OCEAN,0.17325227963525835
18630,-121.93,37.04,36.0,1522.0,230.0,677.0,206.0,5.8642,<1H OCEAN,0.15111695137976347
10151,-117.92,33.9,13.0,1814.0,320.0,1010.0,313.0,6.3489,<1H OCEAN,0.17640573318632854
14433,-117.23,32.8,31.0,1403.0,388.0,724.0,371.0,2.6403,NEAR OCEAN,0.2765502494654312
2263,-119.81,36.78,35.0,1012.0,245.0,633.0,240.0,2.0324,INLAND,0.24209486166007904
13705,-117.22,34.12,30.0,2512.0,597.0,1390.0,523.0,2.3725,INLAND,0.2376592356687898
2280,-119.79,36.79,26.0,1700.0,423.0,909.0,386.0,2.256,INLAND,0.2488235294117647
13530,-117.3,34.18,19.0,2526.0,381.0,1176.0,381.0,5.5136,INLAND,0.1508313539192399
19292,-122.84,38.41,19.0,2191.0,391.0,1065.0,404.0,4.125,<1H OCEAN,0.17845732542218165
3409,-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8,<1H OCEAN,0.24070138150903295
8552,-118.3,33.74,40.0,1896.0,416.0,950.0,383.0,2.425,NEAR OCEAN,0.21940928270042195
6804,-118.09,34.1,27.0,6010.0,1532.0,3620.0,1445.0,2.7436,<1H OCEAN,0.2549084858569052
15440,-117.21,33.2,22.0,3337.0,518.0,1288.0,466.0,5.04,<1H OCEAN,0.15522924782738987
12728,-121.36,38.6,36.0,1275.0,227.0,530.0,245.0,3.875,INLAND,0.1780392156862745
6880,-118.09,34.07,45.0,726.0,146.0,568.0,160.0,3.0347,<1H OCEAN,0.20110192837465565
16542,-121.22,37.79,5.0,3107.0,477.0,1549.0,443.0,4.4766,INLAND,0.1535242999678146
12062,-117.58,33.87,17.0,2772.0,449.0,1685.0,461.0,5.0464,INLAND,0.16197691197691197
8033,-118.14,33.84,43.0,2107.0,439.0,876.0,429.0,3.2024,<1H OCEAN,0.2083531086853346
14772,-117.07,32.57,14.0,1527.0,357.0,1224.0,363.0,2.7361,NEAR OCEAN,0.2337917485265226
5263,-118.52,34.04,47.0,1985.0,315.0,819.0,340.0,6.5147,<1H OCEAN,0.15869017632241814
4788,-118.32,34.02,51.0,2010.0,460.0,1355.0,433.0,2.0304,<1H OCEAN,0.22885572139303484
18143,-122.06,37.34,20.0,3435.0,593.0,1293.0,553.0,6.7578,<1H OCEAN,0.17263464337700146
7007,-118.07,33.98,41.0,1478.0,273.0,916.0,281.0,3.9688,<1H OCEAN,0.18470906630581868
9500,-123.69,38.9,17.0,2206.0,478.0,1140.0,428.0,2.1985,NEAR OCEAN,0.21668177697189483
11248,-118.0,33.81,17.0,2142.0,436.0,946.0,412.0,3.7059,<1H OCEAN,0.20354808590102708
5161,-118.29,33.95,35.0,1401.0,362.0,1357.0,327.0,2.0917,<1H OCEAN,0.2583868665239115
7637,-118.29,33.82,21.0,4383.0,901.0,2689.0,913.0,3.4375,<1H OCEAN,0.2055669632671686
16504,-121.12,37.73,35.0,1107.0,227.0,573.0,210.0,2.3924,INLAND,0.2050587172538392
10132,-117.91,33.91,27.0,2181.0,501.0,1555.0,488.0,3.6106,<1H OCEAN,0.2297111416781293
11868,-121.09,40.3,15.0,1717.0,336.0,501.0,206.0,3.6477,INLAND,0.1956901572510192
225,-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,NEAR BAY,0.17101449275362318
18488,-121.59,36.97,16.0,865.0,123.0,403.0,130.0,5.7396,INLAND,0.14219653179190753
3601,-118.49,34.23,32.0,4373.0,683.0,2040.0,693.0,5.2668,<1H OCEAN,0.15618568488451864
5409,-118.44,34.03,41.0,1164.0,265.0,561.0,251.0,4.2411,<1H OCEAN,0.22766323024054982
6740,-118.09,34.12,38.0,1713.0,285.0,779.0,286.0,5.6152,<1H OCEAN,0.16637478108581435
420,-122.26,37.89,52.0,3706.0,531.0,1205.0,504.0,6.6828,NEAR BAY,0.14328116567728008
722,-122.1,37.68,38.0,1779.0,413.0,1061.0,400.0,3.0962,NEAR BAY,0.23215289488476673
1388,-122.11,37.98,11.0,4371.0,679.0,1790.0,660.0,6.135,NEAR BAY,0.15534202699611074
12594,-121.49,38.53,40.0,2966.0,536.0,1225.0,505.0,3.125,INLAND,0.18071476736345246
18532,-122.02,36.98,21.0,607.0,155.0,226.0,136.0,1.9063,NEAR OCEAN,0.2553542009884679
20014,-118.92,36.04,28.0,1148.0,233.0,521.0,212.0,2.9208,INLAND,0.2029616724738676
18368,-121.98,37.16,42.0,2533.0,433.0,957.0,398.0,5.3468,<1H OCEAN,0.17094354520331623
7747,-118.16,33.92,36.0,2062.0,351.0,1134.0,358.0,4.4881,<1H OCEAN,0.17022308438409312
8921,-118.48,34.02,25.0,1583.0,460.0,983.0,422.0,2.7019,<1H OCEAN,0.29058749210360074
11713,-120.15,39.15,25.0,1669.0,348.0,163.0,78.0,5.75,INLAND,0.2085080886758538
4965,-118.29,34.0,6.0,1487.0,468.0,1509.0,403.0,1.4639,<1H OCEAN,0.31472763954270344
9042,-118.12,34.69,17.0,2479.0,390.0,1219.0,363.0,4.6417,INLAND,0.15732150060508268
10299,-117.87,33.92,17.0,4575.0,764.0,2054.0,737.0,6.0571,<1H OCEAN,0.1669945355191257
16194,-121.3,37.96,52.0,1354.0,314.0,679.0,311.0,1.7788,INLAND,0.23190546528803546
9299,-122.59,38.04,25.0,3412.0,455.0,1238.0,406.0,8.3646,NEAR BAY,0.13335287221570927
3724,-118.42,34.18,27.0,3760.0,880.0,2022.0,812.0,3.1551,<1H OCEAN,0.23404255319148937
12935,-121.28,38.66,17.0,7741.0,1401.0,3153.0,1331.0,3.7869,INLAND,0.1809843689445808
17942,-121.94,37.34,36.0,3142.0,632.0,1372.0,560.0,5.0175,<1H OCEAN,0.2011457670273711
7253,-118.14,34.01,36.0,702.0,210.0,834.0,216.0,2.25,<1H OCEAN,0.29914529914529914
7444,-118.19,33.95,42.0,2309.0,685.0,2609.0,673.0,2.7206,<1H OCEAN,0.2966652230402772
10600,-117.8,33.68,8.0,2032.0,349.0,862.0,340.0,6.9133,<1H OCEAN,0.171751968503937
8959,-118.39,34.01,35.0,4424.0,918.0,2101.0,888.0,3.9688,<1H OCEAN,0.20750452079566004
5737,-118.24,34.16,40.0,2549.0,591.0,1156.0,546.0,3.3333,<1H OCEAN,0.2318556296586897
18354,-122.11,37.36,34.0,1575.0,183.0,511.0,180.0,13.1867,NEAR BAY,0.11619047619047619
19528,-120.97,37.64,42.0,2359.0,504.0,1131.0,480.0,2.0833,INLAND,0.21364985163204747
15408,-117.23,33.22,16.0,3224.0,729.0,1036.0,608.0,2.0246,<1H OCEAN,0.2261166253101737
13381,-117.61,34.12,17.0,6709.0,1198.0,3954.0,1161.0,4.6997,INLAND,0.1785661052317782
7041,-118.09,33.93,36.0,1585.0,323.0,1205.0,343.0,4.5306,<1H OCEAN,0.20378548895899054
12748,-121.37,38.63,30.0,5996.0,1018.0,2532.0,1049.0,4.6127,INLAND,0.16977985323549033
3093,-118.48,35.61,17.0,4002.0,930.0,1614.0,731.0,1.6236,INLAND,0.23238380809595202
19031,-122.02,38.37,16.0,2495.0,331.0,1118.0,338.0,6.4894,INLAND,0.13266533066132263
12299,-116.87,33.94,35.0,4448.0,906.0,2736.0,843.0,2.218,INLAND,0.20368705035971224
6492,-118.01,34.08,30.0,2281.0,522.0,1969.0,500.0,3.6531,INLAND,0.22884699693117053
17826,-121.89,37.38,3.0,4778.0,1047.0,2522.0,990.0,5.7695,<1H OCEAN,0.21912934282126412
10973,-117.85,33.76,26.0,2312.0,525.0,1273.0,437.0,2.8828,<1H OCEAN,0.22707612456747406
5980,-117.74,34.1,26.0,2723.0,604.0,1847.0,498.0,2.6779,INLAND,0.22181417554168198
8698,-118.35,33.87,37.0,1420.0,286.0,886.0,290.0,4.5833,<1H OCEAN,0.20140845070422536
18685,-121.83,37.02,22.0,1903.0,350.0,760.0,322.0,2.9559,<1H OCEAN,0.1839201261166579
17235,-119.67,34.47,35.0,2700.0,422.0,1995.0,383.0,4.9757,<1H OCEAN,0.1562962962962963
14889,-117.09,32.61,23.0,1157.0,309.0,640.0,313.0,2.1548,NEAR OCEAN,0.26707000864304237
6666,-118.1,34.16,44.0,2795.0,496.0,1235.0,469.0,4.2386,INLAND,0.1774597495527728
681,-122.15,37.69,39.0,1670.0,308.0,957.0,335.0,5.1312,NEAR BAY,0.1844311377245509
9375,-122.5,37.92,32.0,2639.0,415.0,1013.0,408.0,6.1632,NEAR BAY,0.1572565365668814
14961,-116.92,32.76,7.0,1659.0,237.0,862.0,242.0,5.2741,<1H OCEAN,0.14285714285714285
9763,-121.74,36.47,28.0,1973.0,343.0,970.0,349.0,4.25,<1H OCEAN,0.17384693360364928
10451,-117.67,33.46,18.0,1679.0,271.0,783.0,257.0,5.3999,<1H OCEAN,0.16140559857057774
7314,-118.19,33.97,30.0,1790.0,556.0,1827.0,520.0,1.7562,<1H OCEAN,0.3106145251396648
3887,-118.53,34.21,18.0,3124.0,796.0,1855.0,725.0,2.9389,<1H OCEAN,0.25480153649167736
3588,-118.54,34.23,29.0,1753.0,342.0,1318.0,333.0,4.125,<1H OCEAN,0.195094124358243
17650,-121.88,37.26,25.0,3025.0,689.0,1755.0,661.0,3.8893,<1H OCEAN,0.22776859504132232
16303,-121.35,38.0,6.0,1649.0,369.0,732.0,350.0,3.4231,INLAND,0.22377198302001214
12697,-121.42,38.6,36.0,1327.0,209.0,613.0,230.0,3.8672,INLAND,0.15749811605124342
911,-122.01,37.54,32.0,2572.0,406.0,1128.0,395.0,5.0,NEAR BAY,0.1578538102643857
4597,-118.28,34.05,41.0,1075.0,597.0,2260.0,614.0,1.3,<1H OCEAN,0.5553488372093023
14319,-117.14,32.7,47.0,552.0,161.0,593.0,174.0,0.9589,NEAR OCEAN,0.2916666666666667
18412,-121.8,37.26,18.0,3631.0,947.0,2357.0,757.0,2.875,<1H OCEAN,0.2608096942990912
19604,-121.09,37.56,32.0,1717.0,325.0,1356.0,307.0,2.6705,INLAND,0.18928363424577752
10969,-117.87,33.76,37.0,4943.0,851.0,2164.0,788.0,4.1071,<1H OCEAN,0.17216265425854743
1861,-124.3,41.84,17.0,2677.0,531.0,1244.0,456.0,3.0313,NEAR OCEAN,0.19835636906985432
5671,-118.31,33.72,26.0,2711.0,508.0,1372.0,459.0,4.1451,NEAR OCEAN,0.18738472888233124
10366,-117.68,33.6,19.0,3913.0,460.0,1646.0,454.0,7.2147,<1H OCEAN,0.11755686174290826
7278,-118.25,33.98,47.0,617.0,162.0,754.0,144.0,2.2969,<1H OCEAN,0.2625607779578606
7551,-118.21,33.92,36.0,602.0,150.0,645.0,145.0,3.1964,<1H OCEAN,0.24916943521594684
1375,-122.12,38.01,50.0,1738.0,355.0,837.0,363.0,3.609,NEAR BAY,0.2042577675489068
15466,-117.21,33.17,16.0,1787.0,361.0,1446.0,362.0,3.75,<1H OCEAN,0.20201454952434247
4327,-118.33,34.08,52.0,1777.0,454.0,671.0,439.0,3.5083,<1H OCEAN,0.2554867754642656
11233,-117.96,33.82,32.0,2726.0,556.0,1513.0,531.0,3.7917,<1H OCEAN,0.20396184886280264
8340,-118.32,33.94,37.0,2740.0,504.0,1468.0,479.0,4.5368,<1H OCEAN,0.18394160583941604
279,-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,NEAR BAY,0.1594643944004869
11642,-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,<1H OCEAN,0.2615306639635073
12477,-121.49,38.58,52.0,2151.0,664.0,1146.0,603.0,1.4034,INLAND,0.3086936308693631
20523,-121.55,38.51,22.0,2403.0,431.0,1088.0,421.0,3.9,INLAND,0.1793591344153142
4784,-118.32,34.03,47.0,1082.0,198.0,455.0,193.0,3.0132,<1H OCEAN,0.18299445471349354
4909,-118.27,34.02,21.0,1314.0,375.0,1505.0,366.0,2.319,<1H OCEAN,0.2853881278538813
17900,-121.98,37.36,32.0,1199.0,229.0,814.0,238.0,4.6719,<1H OCEAN,0.19099249374478733
19337,-122.81,38.54,12.0,2289.0,611.0,919.0,540.0,1.1553,<1H OCEAN,0.2669287898645697
17001,-122.26,37.57,23.0,7995.0,1254.0,3484.0,1198.0,6.5948,NEAR BAY,0.1568480300187617
194,-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,NEAR BAY,0.26274944567627495
19249,-122.74,38.46,9.0,2268.0,594.0,1311.0,585.0,2.6607,<1H OCEAN,0.2619047619047619
15958,-122.46,37.71,47.0,1527.0,283.0,1102.0,282.0,4.0,NEAR OCEAN,0.1853307138179437
17685,-121.83,37.3,16.0,5684.0,1386.0,4203.0,1318.0,3.1964,<1H OCEAN,0.2438423645320197
2633,-124.17,40.62,32.0,1595.0,309.0,706.0,277.0,2.8958,NEAR OCEAN,0.19373040752351098
8541,-118.36,33.88,33.0,2408.0,534.0,1644.0,523.0,4.2454,<1H OCEAN,0.2217607973421927
3662,-118.38,34.25,38.0,983.0,185.0,513.0,170.0,4.8816,<1H OCEAN,0.18819938962360122
9662,-120.51,41.35,16.0,2843.0,564.0,892.0,386.0,2.5074,INLAND,0.1983819908547309
17409,-120.57,34.96,27.0,1401.0,294.0,1306.0,286.0,2.5809,NEAR OCEAN,0.20985010706638116
12606,-121.49,38.5,32.0,2364.0,439.0,1331.0,449.0,3.319,INLAND,0.18570219966159052
18651,-121.97,36.97,24.0,3665.0,870.0,1954.0,833.0,2.8036,NEAR OCEAN,0.2373806275579809
12741,-121.36,38.61,37.0,2191.0,394.0,951.0,362.0,3.8882,INLAND,0.1798265632131447
20307,-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,NEAR OCEAN,0.274212833798326
5108,-118.31,33.96,43.0,2118.0,569.0,1266.0,500.0,1.747,<1H OCEAN,0.26864966949952784
3995,-118.58,34.17,29.0,3393.0,574.0,1471.0,587.0,6.2064,<1H OCEAN,0.16917182434423814
17507,-121.9,37.35,42.0,2082.0,626.0,1396.0,610.0,3.25,<1H OCEAN,0.30067243035542746
11274,-117.99,33.78,19.0,7399.0,1698.0,3554.0,1593.0,3.1049,<1H OCEAN,0.22949047168536288
11216,-117.92,33.81,34.0,988.0,173.0,759.0,184.0,5.6047,<1H OCEAN,0.17510121457489877
18073,-122.0,37.28,33.0,2170.0,311.0,854.0,303.0,8.3605,<1H OCEAN,0.14331797235023042
15279,-117.3,33.07,16.0,3147.0,765.0,2165.0,690.0,3.5585,NEAR OCEAN,0.2430886558627264
18047,-121.96,37.25,19.0,1858.0,359.0,790.0,347.0,4.5156,<1H OCEAN,0.19321851453175456
9240,-119.88,36.93,12.0,3174.0,520.0,1590.0,488.0,4.5347,INLAND,0.1638311279143037
18213,-122.06,37.38,21.0,1798.0,399.0,837.0,410.0,5.6999,NEAR BAY,0.22191323692992213
16336,-121.35,38.04,12.0,6217.0,1019.0,3771.0,961.0,3.7206,INLAND,0.16390542062087823
14196,-117.03,32.71,33.0,3126.0,627.0,2300.0,623.0,3.2596,NEAR OCEAN,0.20057581573896352
18063,-122.01,37.26,14.0,2561.0,404.0,1172.0,378.0,7.6107,<1H OCEAN,0.1577508785630613
12136,-117.13,33.89,4.0,1611.0,239.0,275.0,84.0,3.5781,INLAND,0.14835505896958412
13799,-117.54,34.55,5.0,2949.0,671.0,1620.0,530.0,2.9479,INLAND,0.2275347575449305
17490,-119.83,34.44,35.0,796.0,281.0,567.0,257.0,2.1389,NEAR OCEAN,0.3530150753768844
1219,-120.91,38.11,9.0,3585.0,680.0,1800.0,598.0,3.636,INLAND,0.1896792189679219
14263,-117.1,32.69,37.0,1269.0,340.0,1369.0,302.0,2.2102,NEAR OCEAN,0.26792750197005516
3894,-118.52,34.2,35.0,2891.0,594.0,1757.0,581.0,4.3571,<1H OCEAN,0.2054652369422345
3188,-119.78,36.33,16.0,1006.0,212.0,515.0,200.0,3.2386,INLAND,0.21073558648111332
3002,-119.01,35.32,23.0,4870.0,965.0,2717.0,928.0,2.596,INLAND,0.19815195071868583
12725,-121.35,38.61,27.0,3900.0,776.0,1549.0,761.0,2.7788,INLAND,0.19897435897435897
17992,-121.95,37.29,30.0,3734.0,813.0,1834.0,824.0,3.4505,<1H OCEAN,0.2177289769683985
16352,-121.36,38.03,7.0,3461.0,859.0,1518.0,741.0,3.5684,INLAND,0.24819416353655013
19371,-120.84,37.92,27.0,471.0,84.0,195.0,72.0,3.3333,INLAND,0.17834394904458598
3970,-118.56,34.19,34.0,2185.0,372.0,986.0,347.0,4.8125,<1H OCEAN,0.17025171624713958
16538,-121.22,37.8,13.0,335.0,89.0,247.0,77.0,1.6111,INLAND,0.2656716417910448
20175,-119.15,34.3,21.0,2475.0,502.0,1269.0,505.0,2.98,NEAR OCEAN,0.20282828282828283
15238,-117.3,32.96,30.0,1226.0,205.0,380.0,151.0,4.2875,NEAR OCEAN,0.16721044045676997
10972,-117.84,33.76,14.0,1458.0,423.0,615.0,365.0,4.2798,<1H OCEAN,0.29012345679012347
13681,-117.23,34.15,17.0,5036.0,817.0,2084.0,833.0,4.6445,INLAND,0.16223193010325657
8529,-118.35,33.9,13.0,2887.0,853.0,2197.0,800.0,2.8777,<1H OCEAN,0.2954624177346727
5451,-118.46,34.01,43.0,513.0,98.0,266.0,103.0,5.6428,<1H OCEAN,0.19103313840155944
2998,-119.02,35.32,14.0,2927.0,588.0,1821.0,561.0,3.3529,INLAND,0.20088828151691152
12661,-121.42,38.51,15.0,7901.0,1422.0,4769.0,1418.0,2.8139,INLAND,0.17997721807366157
19310,-122.85,38.37,16.0,1762.0,293.0,810.0,297.0,4.4437,<1H OCEAN,0.1662883087400681
7836,-118.15,33.91,25.0,2053.0,578.0,1721.0,507.0,2.3456,<1H OCEAN,0.28153921091086215
169,-122.25,37.79,45.0,1786.0,526.0,1475.0,460.0,1.7772,NEAR BAY,0.2945128779395297
18891,-122.23,38.11,47.0,3007.0,524.0,1152.0,486.0,4.0,NEAR BAY,0.17426005986032592
4799,-118.36,34.03,36.0,1083.0,342.0,1023.0,295.0,2.1324,<1H OCEAN,0.3157894736842105
14885,-117.08,32.63,30.0,2504.0,559.0,1827.0,490.0,2.6146,NEAR OCEAN,0.22324281150159744
6695,-118.09,34.15,45.0,1345.0,356.0,749.0,327.0,2.8007,INLAND,0.26468401486988846
17844,-121.85,37.44,8.0,426.0,61.0,241.0,55.0,7.309,<1H OCEAN,0.1431924882629108
4045,-118.49,34.14,28.0,3539.0,441.0,1190.0,421.0,10.6796,<1H OCEAN,0.12461147216727889
11053,-117.85,33.78,23.0,3187.0,870.0,1977.0,852.0,3.3939,<1H OCEAN,0.27298399748980234
3136,-117.68,34.99,33.0,1589.0,307.0,853.0,272.0,4.2292,INLAND,0.19320327249842667
18933,-122.15,38.29,17.0,1625.0,239.0,703.0,224.0,6.5891,NEAR BAY,0.14707692307692308
4289,-118.31,34.09,36.0,787.0,420.0,1506.0,360.0,1.2412,<1H OCEAN,0.5336721728081322
1142,-121.6,39.68,15.0,1677.0,345.0,844.0,330.0,2.3958,INLAND,0.20572450805008943
5953,-117.86,34.13,33.0,2383.0,428.0,1269.0,421.0,4.636,INLAND,0.17960553923625683
14799,-117.11,32.58,12.0,1086.0,294.0,870.0,290.0,2.4213,NEAR OCEAN,0.27071823204419887
8973,-118.41,34.0,37.0,1426.0,259.0,689.0,261.0,5.5284,<1H OCEAN,0.18162692847124826
6546,-118.03,34.05,36.0,1345.0,331.0,1511.0,309.0,3.5129,<1H OCEAN,0.24609665427509295
8641,-118.39,33.87,34.0,2395.0,469.0,1087.0,438.0,5.9683,<1H OCEAN,0.19582463465553235
9368,-122.52,37.93,34.0,2782.0,502.0,1219.0,507.0,5.0779,NEAR BAY,0.18044572250179727
503,-122.28,37.85,52.0,610.0,145.0,281.0,132.0,2.9018,NEAR BAY,0.23770491803278687
15969,-122.41,37.71,47.0,2289.0,481.0,1697.0,465.0,3.4773,NEAR BAY,0.21013543031891654
1246,-122.08,39.25,52.0,224.0,38.0,120.0,45.0,3.017,INLAND,0.16964285714285715
8963,-118.39,33.99,32.0,2612.0,418.0,1030.0,402.0,6.603,<1H OCEAN,0.16003062787136293
18059,-122.02,37.26,24.0,2411.0,299.0,847.0,299.0,10.2666,<1H OCEAN,0.12401493156366653
11205,-117.91,33.83,37.0,1039.0,260.0,719.0,243.0,3.0288,<1H OCEAN,0.2502406159769009
15877,-122.41,37.75,52.0,1892.0,415.0,1442.0,371.0,4.2891,NEAR BAY,0.21934460887949261
14752,-117.05,32.57,13.0,2880.0,576.0,2450.0,567.0,3.1696,NEAR OCEAN,0.2
19569,-120.94,37.6,30.0,3257.0,574.0,1804.0,588.0,3.5331,INLAND,0.17623579981578139
11130,-117.93,33.85,33.0,2489.0,546.0,1857.0,444.0,2.9474,<1H OCEAN,0.21936520691040579
7582,-118.24,33.89,34.0,1479.0,332.0,1166.0,322.0,2.6165,<1H OCEAN,0.2244759972954699
20026,-119.05,36.06,23.0,2344.0,407.0,1184.0,406.0,3.1625,INLAND,0.17363481228668942
9272,-122.59,38.13,20.0,1589.0,231.0,601.0,224.0,5.3755,<1H OCEAN,0.14537444933920704
2566,-124.16,40.78,46.0,1975.0,346.0,791.0,349.0,3.8,NEAR OCEAN,0.17518987341772152
8532,-118.35,33.89,29.0,2940.0,708.0,2175.0,684.0,3.6486,<1H OCEAN,0.24081632653061225
7935,-118.08,33.83,30.0,2188.0,556.0,2727.0,525.0,2.7759,<1H OCEAN,0.25411334552102377
5374,-118.38,34.04,39.0,2614.0,569.0,1665.0,553.0,3.4063,<1H OCEAN,0.21767406273909717
6719,-118.13,34.13,52.0,2826.0,381.0,924.0,365.0,7.9976,<1H OCEAN,0.13481953290870488
11447,-117.97,33.66,14.0,6090.0,1338.0,1974.0,1248.0,2.8061,<1H OCEAN,0.21970443349753693
4072,-118.47,34.14,36.0,2873.0,420.0,850.0,379.0,8.153,<1H OCEAN,0.1461886529759833
12766,-121.42,38.62,33.0,3171.0,832.0,1591.0,695.0,2.0786,INLAND,0.26237779880163986
5704,-118.26,34.23,38.0,1107.0,194.0,518.0,195.0,7.5582,<1H OCEAN,0.17524841915085818
3274,-122.91,39.05,20.0,1128.0,229.0,621.0,210.0,3.2216,INLAND,0.20301418439716312
6904,-118.14,34.04,37.0,1129.0,212.0,509.0,202.0,2.6146,<1H OCEAN,0.18777679362267494
4406,-118.24,34.08,52.0,137.0,26.0,65.0,24.0,4.025,<1H OCEAN,0.1897810218978102
5209,-118.27,33.93,38.0,2073.0,500.0,1657.0,470.0,1.2098,<1H OCEAN,0.241196333815726
8002,-118.14,33.86,36.0,1774.0,348.0,934.0,333.0,4.8571,<1H OCEAN,0.19616685456595265
7819,-118.11,33.9,36.0,1347.0,278.0,748.0,278.0,5.1423,<1H OCEAN,0.20638455827765403
2104,-119.77,36.75,44.0,1818.0,412.0,1680.0,418.0,1.7083,INLAND,0.22662266226622663
3012,-118.95,34.83,18.0,3278.0,762.0,1338.0,550.0,2.9891,INLAND,0.2324588163514338
10614,-117.8,33.67,5.0,2487.0,388.0,1147.0,397.0,8.284,<1H OCEAN,0.15601125854443104
5672,-118.33,33.69,41.0,2168.0,357.0,1171.0,374.0,4.7216,NEAR OCEAN,0.16466789667896678
6302,-117.98,34.03,21.0,797.0,162.0,484.0,166.0,2.625,<1H OCEAN,0.20326223337515684
11917,-117.41,33.95,37.0,1586.0,283.0,675.0,305.0,2.9583,INLAND,0.17843631778058008
1348,-121.93,38.01,9.0,2294.0,389.0,1142.0,365.0,5.3363,INLAND,0.16957279860505667
4858,-118.29,34.02,21.0,1641.0,491.0,1526.0,453.0,2.087,<1H OCEAN,0.2992078001218769
5075,-118.31,33.98,52.0,1975.0,379.0,1043.0,371.0,2.3977,<1H OCEAN,0.1918987341772152
17429,-120.45,34.65,27.0,2253.0,382.0,1197.0,384.0,3.3203,NEAR OCEAN,0.16955170883266754
2361,-119.53,36.78,20.0,2822.0,479.0,1372.0,455.0,4.5625,INLAND,0.16973777462792347
14757,-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348,NEAR OCEAN,0.2937443336355394
12589,-121.5,38.52,37.0,2008.0,466.0,1261.0,427.0,2.2574,INLAND,0.23207171314741035
3192,-119.72,36.34,33.0,1287.0,214.0,580.0,210.0,3.2019,INLAND,0.16627816627816627
12189,-117.33,33.67,27.0,4376.0,1003.0,2667.0,870.0,1.9194,<1H OCEAN,0.22920475319926875
12033,-117.47,33.94,34.0,2086.0,417.0,1501.0,395.0,3.2311,INLAND,0.19990412272291466
16239,-121.3,37.97,52.0,2259.0,417.0,766.0,385.0,2.2981,INLAND,0.1845949535192563
6249,-117.98,34.05,33.0,1560.0,315.0,1467.0,313.0,4.1429,<1H OCEAN,0.20192307692307693
3040,-119.18,35.5,36.0,1253.0,259.0,932.0,249.0,2.1635,INLAND,0.20670391061452514
3076,-119.23,35.74,16.0,2275.0,659.0,1914.0,614.0,2.033,INLAND,0.2896703296703297
6014,-117.79,34.07,33.0,1694.0,333.0,1689.0,301.0,3.7583,INLAND,0.19657615112160567
6477,-118.08,34.09,32.0,3214.0,718.0,2316.0,751.0,3.7066,<1H OCEAN,0.22339763534536403
10476,-117.69,33.6,17.0,2150.0,361.0,1194.0,335.0,5.4622,<1H OCEAN,0.16790697674418606
10663,-117.82,33.66,24.0,4227.0,641.0,1605.0,589.0,6.4238,<1H OCEAN,0.15164419209841495
14721,-117.03,32.79,26.0,3859.0,513.0,1469.0,538.0,5.8683,<1H OCEAN,0.13293599378077223
1172,-121.62,39.5,18.0,2105.0,416.0,974.0,385.0,1.6346,INLAND,0.197624703087886
9834,-121.93,36.63,41.0,1049.0,198.0,428.0,183.0,4.3571,NEAR OCEAN,0.18875119161105816
